lat,lon,addr:street,addr:housenumber,fixme
50.9364110324,3.01514478394,Hazelaarweg,1,
50.9359762329,3.01498031794,Hazelaarweg,11,
50.9361332191,3.01567598752,Hazelaarweg,2,
50.9363145812,3.01511526611,Hazelaarweg,3,
50.9360464194,3.01564917857,Hazelaarweg,4,
50.936219899,3.01505980098,Hazelaarweg,5,
50.9359701978,3.01564312326,Hazelaarweg,6,
50.9361389477,3.01503339359,Hazelaarweg,7,
50.9358811395,3.0156075578,Hazelaarweg,8,
50.936065793,3.01501259521,Hazelaarweg,9,
