lat,lon,addr:street,addr:housenumber
50.933496079,3.0552819355,De Rootputten,1
50.9350208105,3.05661841712,De Rootputten,15
50.9354073448,3.05622600596,De Rootputten,19
50.9356424173,3.0558687007,De Rootputten,21
50.9339925972,3.05663108188,De Rootputten,7
