lat,lon,addr:street,addr:housenumber,fixme
50.9710559196,3.01678986365,Grote Veldstraat,40,
50.9714114027,3.01612431616,Grote Veldstraat,41,
50.9709988561,3.01680005216,Grote Veldstraat,42,
50.9713305838,3.0162266079,Grote Veldstraat,43,
50.9709340988,3.0167901002,Grote Veldstraat,44,
50.9712481461,3.01617245475,Grote Veldstraat,45,
50.9709072351,3.01707338253,Grote Veldstraat,46,
50.9711802821,3.01615034731,Grote Veldstraat,47,
50.9708489078,3.01702835862,Grote Veldstraat,48,
50.9727710648,3.01597602439,Grote Veldstraat,5,
50.970793024,3.01703167794,Grote Veldstraat,50,
50.9706347417,3.0163313978,Grote Veldstraat,51,
50.9707534375,3.01724056973,Grote Veldstraat,52,
50.9705228131,3.01650392936,Grote Veldstraat,53,
50.9706539589,3.01711172338,Grote Veldstraat,54,
50.9704727403,3.01662953871,Grote Veldstraat,55,
50.9706212678,3.01726345889,Grote Veldstraat,56,
50.9704195488,3.01670283756,Grote Veldstraat,57,
50.970516509,3.01728541569,Grote Veldstraat,58,
50.9703752157,3.01677246349,Grote Veldstraat,59,
50.9724525456,3.01668167964,Grote Veldstraat,6,
50.9705557689,3.01752549654,Grote Veldstraat,60,
50.9703241715,3.01685267731,Grote Veldstraat,61,
50.9704982072,3.01761757371,Grote Veldstraat,62,
50.9702651527,3.01694308817,Grote Veldstraat,63,
50.9704081261,3.01764935903,Grote Veldstraat,64,
50.9702058528,3.01704034168,Grote Veldstraat,65,
50.9702544724,3.01763342342,Grote Veldstraat,66,
50.9701418875,3.01713844134,Grote Veldstraat,67,
50.9700778583,3.01723882081,Grote Veldstraat,69,
50.9727310966,3.01611245601,Grote Veldstraat,7,
50.9698516732,3.01871266622,Grote Veldstraat,70,
50.9699605962,3.01740893877,Grote Veldstraat,71,
50.9697153823,3.01895623065,Grote Veldstraat,72,
50.9696471524,3.01767256169,Grote Veldstraat,73,
50.9695579035,3.01913191422,Grote Veldstraat,74,
50.9694388069,3.01789684508,Grote Veldstraat,75,
50.9694285512,3.01928286609,Grote Veldstraat,76,
50.9691848311,3.01807787306,Grote Veldstraat,77,
50.9692054027,3.01911044725,Grote Veldstraat,78,
50.9689546821,3.0183060551,Grote Veldstraat,79,
50.9723511469,3.01672219581,Grote Veldstraat,8,
50.9691443564,3.01947885216,Grote Veldstraat,80,
50.9688691222,3.01928814022,Grote Veldstraat,82,
50.968957161,3.01971319573,Grote Veldstraat,84,
50.9686247666,3.01956342603,Grote Veldstraat,86,
50.968013393,3.01888873985,Grote Veldstraat,87,
50.9675305191,3.02054430982,Grote Veldstraat,88,
50.964648657,3.01977659755,Grote Veldstraat,89,
50.9726437787,3.01602483617,Grote Veldstraat,9,
50.9677819475,3.02172584255,Grote Veldstraat,90,
50.9644816835,3.0200887838,Grote Veldstraat,91,
50.9717609435,3.01609942605,Grote Veldstraat,93,
50.9672288055,3.02075730003,Grote Veldstraat,94,
50.9639704559,3.01782296765,Grote Veldstraat,95,
50.9660301942,3.02144227175,Grote Veldstraat,96,
50.9658002049,3.02156719349,Grote Veldstraat,96A,
50.964123292,3.01696162592,Grote Veldstraat,97,
50.9653500122,3.02132911418,Grote Veldstraat,98,
50.9636627114,3.02192400077,Grote Veldstraat,99,
