lat,lon,addr:street,addr:housenumber
50.9588486967,3.01701438918,Akkerstraat,11
50.9610173812,3.01870851665,Akkerstraat,12
50.961534091,3.02052829842,Akkerstraat,14
50.957710589,3.01569525412,Akkerstraat,3
50.9593865322,3.01558456369,Akkerstraat,4
50.958628289,3.0158609667,Akkerstraat,5
50.9596710913,3.01578804362,Akkerstraat,6
50.9592106201,3.0158455968,Akkerstraat,7
50.9597727504,3.01602811916,Akkerstraat,8
50.9586114854,3.01655757121,Akkerstraat,9
