lat,lon,addr:street,addr:housenumber,fixme
50.9629762196,3.03069511575,Lindestraat,1,
50.9610774231,3.02641332932,Lindestraat,3,
50.9608285474,3.03032530137,Lindestraat,4,
50.9612643491,3.02613848638,Lindestraat,5,
50.9602630832,3.03015579644,Lindestraat,6,
50.9604483992,3.02665440796,Lindestraat,8,
