lat,lon,addr:street,addr:housenumber
50.9405711584,3.05887991735,Dorpsplein,1
50.9401828965,3.05897271733,Dorpsplein,2
50.9401718662,3.0591366683,Dorpsplein,3
50.9400888797,3.05907993021,Dorpsplein,3A
50.9401173884,3.05933897122,Dorpsplein,4
50.9400375723,3.05930050082,Dorpsplein,5
