lat,lon,addr:street,addr:housenumber
50.9870216986,2.99139035165,Visweg,1
50.9873454896,2.98920586166,Visweg,10
50.9872318597,2.9891072155,Visweg,12
50.9873165598,2.99081917822,Visweg,12A
50.9874943592,2.99089286682,Visweg,12B
50.9876479573,2.9911725303,Visweg,14
50.9881999836,2.98853272798,Visweg,16
50.9880004675,2.98805642171,Visweg,18
50.9870110703,2.99084339802,Visweg,2
50.9869499663,2.99165270193,Visweg,3
50.9872174493,2.99055529424,Visweg,4
50.9872665676,2.99152545912,Visweg,5
50.9874759834,2.99163497227,Visweg,7
50.9872786448,2.98977746145,Visweg,8
50.9874785313,2.99205254428,Visweg,9
