lat,lon,addr:street,addr:housenumber,fixme
50.9218869371,3.00031574037,Hyndrickxbosstraat,2,
50.9186234392,2.99726944776,Hyndrickxbosstraat,4,
50.9195338084,2.99702679652,Hyndrickxbosstraat,6,
