lat,lon,addr:street,addr:housenumber
50.9267616172,3.01167817627,Dosselstraat,1
50.925303263,3.01246091115,Dosselstraat,16
50.9249310431,3.01239854594,Dosselstraat,18
50.9271413457,3.01179125042,Dosselstraat,1A
50.9278070137,3.01250693704,Dosselstraat,2
50.9276100833,3.01255871925,Dosselstraat,4
50.9272761397,3.01261886911,Dosselstraat,6
50.9271026962,3.01265688385,Dosselstraat,8
