lat,lon,addr:street,addr:housenumber,fixme
50.9741684896,3.00786088389,Anjerweg,1,
50.9738532623,3.00892494799,Anjerweg,10,
50.9734485832,3.00834870748,Anjerweg,11,
50.9743230193,3.00826338976,Anjerweg,2,
50.9739281822,3.00797864643,Anjerweg,3,
50.9741650935,3.008570151,Anjerweg,4,
50.9738001635,3.00809599795,Anjerweg,5,
50.9740762009,3.00869676222,Anjerweg,6,
50.9736976331,3.00818612264,Anjerweg,7,
50.9739683036,3.00882819613,Anjerweg,8,
50.9735953723,3.00827623911,Anjerweg,9,
