lat,lon,addr:street,addr:housenumber,fixme
50.9392064824,3.06717910105,Penninckstraat,1,
50.938756689,3.06693629932,Penninckstraat,10,
50.9386793619,3.06661088424,Penninckstraat,12,
50.9390144899,3.0686622968,Penninckstraat,2,
50.9391857634,3.06659085835,Penninckstraat,3,
50.9388160452,3.06800200023,Penninckstraat,4,
50.9390686099,3.06620080586,Penninckstraat,5,
50.9387682254,3.06765356725,Penninckstraat,6,
50.9388451115,3.06724888591,Penninckstraat,8,
