lat,lon,addr:street,addr:housenumber,fixme
50.9739977441,3.0073624446,Lelieweg,1,
50.9743736057,3.00721924034,Lelieweg,2,
50.9740504948,3.00760897933,Lelieweg,3,
50.9744545646,3.00742494251,Lelieweg,4,
50.9745388725,3.007624852,Lelieweg,6,
50.9744316129,3.00847213681,Lelieweg,9,
