lat,lon,addr:street,addr:housenumber
50.9376047272,3.06571993671,Vlasstraat,1
50.9369864724,3.06495252149,Vlasstraat,12
50.9368992377,3.06468274721,Vlasstraat,14
50.9372149724,3.06623019197,Vlasstraat,2
50.9375706932,3.06553704252,Vlasstraat,3
50.9375353927,3.0653534723,Vlasstraat,5
50.9371281481,3.06575379918,Vlasstraat,6
50.9374984662,3.06516923606,Vlasstraat,7
50.9370704443,3.06536595673,Vlasstraat,8
