lat,lon,addr:street,addr:housenumber,fixme
50.9543845716,2.98499742513,Makelberghstraat,1,
50.9538822238,2.98283397222,Makelberghstraat,2,
50.9534622992,2.9819827913,Makelberghstraat,4,
50.9531420261,2.9812721574,Makelberghstraat,6,
