lat,lon,addr:street,addr:housenumber,fixme
50.933444273,3.01630227165,Provinciebaan,1,
50.9347656723,3.01629663787,Provinciebaan,10,
50.9587381636,3.05260432763,Provinciebaan,100,
50.9594735548,3.05370176956,Provinciebaan,102,
50.9597822759,3.05419891387,Provinciebaan,104,
50.9601081916,3.05473046099,Provinciebaan,106,
50.9605838035,3.05525440749,Provinciebaan,108,
50.9608161047,3.05553476102,Provinciebaan,110,
50.9348117315,3.01645523749,Provinciebaan,12,
50.9348385441,3.0166602072,Provinciebaan,14,
50.9343616659,3.01726156961,Provinciebaan,15,
50.9349564753,3.01653273837,Provinciebaan,16,
50.9350515853,3.0167427134,Provinciebaan,18,
50.9335360917,3.01635895673,Provinciebaan,1A,
50.933887965,3.01562233275,Provinciebaan,2,
50.9351411583,3.0171045241,Provinciebaan,20,
50.9354001867,3.01711271625,Provinciebaan,24,
50.9355110415,3.01781654152,Provinciebaan,26,
50.93861974,3.02378057501,Provinciebaan,27,
50.9356819277,3.01801751119,Provinciebaan,28,
50.9388124606,3.02418571698,Provinciebaan,29,
50.9336361282,3.01640316919,Provinciebaan,3,
50.9358255822,3.01812549898,Provinciebaan,30,
50.9358768562,3.01855828273,Provinciebaan,32,
50.9359830689,3.01858453852,Provinciebaan,34,
50.9390831457,3.0247810139,Provinciebaan,35,
50.9360923519,3.0189877677,Provinciebaan,36,
50.9393333049,3.02495727126,Provinciebaan,37,
50.9407984671,3.02684919577,Provinciebaan,39,
50.9337840538,3.01647588105,Provinciebaan,3A,
50.9342608445,3.01595320238,Provinciebaan,4,
50.9368015312,3.01990321154,Provinciebaan,40,
50.9414256333,3.02855725953,Provinciebaan,41,
50.9370034613,3.02017729307,Provinciebaan,42,
50.9373218102,3.02054450594,Provinciebaan,44,
50.9386408218,3.02259821112,Provinciebaan,46,
50.9450082451,3.03316283494,Provinciebaan,47,
50.9403796711,3.02489643188,Provinciebaan,48,
50.94552064,3.03501756541,Provinciebaan,49,
50.9339506267,3.01655958094,Provinciebaan,5,
50.9404463141,3.02526806213,Provinciebaan,50,
50.9406324511,3.02558532996,Provinciebaan,52,
50.9436245717,3.02701102375,Provinciebaan,54,
50.9495256872,3.03967539903,Provinciebaan,55,
50.9474701202,3.03584454861,Provinciebaan,58,
50.9492889049,3.040903838,Provinciebaan,59,
50.9486724761,3.03741069663,Provinciebaan,62,
50.9502586479,3.04106384365,Provinciebaan,63,
50.9505948074,3.04136632058,Provinciebaan,65,
50.9501516925,3.0393876688,Provinciebaan,66,
50.9508458658,3.04161669579,Provinciebaan,69,
50.9339429417,3.01685290109,Provinciebaan,7,
50.9531140316,3.04309135881,Provinciebaan,70,
50.9538990485,3.04500273278,Provinciebaan,72,
50.9508156732,3.04200853375,Provinciebaan,73,
50.9496265801,3.04432267038,Provinciebaan,75,
50.9544942584,3.04616396453,Provinciebaan,76,
50.9546996762,3.04653011596,Provinciebaan,76A,
50.9549747155,3.0470353717,Provinciebaan,78,
50.9515837489,3.04389878242,Provinciebaan,79,
50.9345489151,3.01656326097,Provinciebaan,8,
50.9522503023,3.04429657774,Provinciebaan,81,
50.9557614226,3.04778984942,Provinciebaan,82,
50.954000862,3.04658069717,Provinciebaan,83,
50.9541158148,3.04682527369,Provinciebaan,87,
50.9577045041,3.05084538647,Provinciebaan,88,
50.9341542798,3.01691240603,Provinciebaan,9,
50.9578502679,3.05111247293,Provinciebaan,90,
50.9577786094,3.05277445281,Provinciebaan,91,
50.9581041904,3.0516125453,Provinciebaan,92,
50.9582334461,3.05185077493,Provinciebaan,94,
50.9603121333,3.05585266398,Provinciebaan,95,
50.9606335931,3.05612255195,Provinciebaan,97,
50.9586497595,3.05248950748,Provinciebaan,98,
