lat,lon,addr:street,addr:housenumber,fixme
50.9493231392,3.03700638741,Voermanstraat,1,
50.9485456209,3.03374730263,Voermanstraat,10,
50.9489079881,3.03594645757,Voermanstraat,2,
50.9497928304,3.03346402443,Voermanstraat,3,
50.9489214432,3.03491293285,Voermanstraat,4,
50.9491786864,3.02989885453,Voermanstraat,5,
50.9485260268,3.03447656196,Voermanstraat,6,
50.9489566043,3.02796457514,Voermanstraat,7,
50.9485546627,3.03410029524,Voermanstraat,8,
50.9486068653,3.02680593736,Voermanstraat,9,
