lat,lon,addr:street,addr:housenumber,fixme
50.9271363261,3.06883589094,Vijverdamstraat,2,
50.9268173786,3.06928685874,Vijverdamstraat,4,
50.9266527194,3.06888484571,Vijverdamstraat,4A,
50.9264401176,3.06870039307,Vijverdamstraat,6,
