lat,lon,addr:street,addr:housenumber,fixme
50.9324800014,3.01520777711,Rietbekestraat,3,
50.9325635236,3.01476260319,Rietbekestraat,5,
50.932394623,3.01464867441,Rietbekestraat,7,
50.932082474,3.01461841106,Rietbekestraat,9,
