lat,lon,addr:street,addr:housenumber,fixme
50.9728337219,3.0165697297,Sint Jansstraat,35,
50.9732668555,3.01673082756,Sint Jansstraat,38,
50.9743096477,3.01589091608,Sint Jansstraat,4,
50.9732024995,3.0171079071,Sint Jansstraat,40,
50.972676243,3.01684682081,Sint Jansstraat,41,
50.9731274649,3.01723637831,Sint Jansstraat,42,
50.9726453977,3.01688530313,Sint Jansstraat,43,
50.9730249868,3.01685428309,Sint Jansstraat,44,
50.9725575198,3.01692884686,Sint Jansstraat,45,
50.9730194073,3.01711987667,Sint Jansstraat,46,
50.972469023,3.01702025395,Sint Jansstraat,47,
50.9729853128,3.01730597853,Sint Jansstraat,48,
50.9724281786,3.01708052622,Sint Jansstraat,49,
50.9741697129,3.01517610202,Sint Jansstraat,5,
50.9728951516,3.01731512698,Sint Jansstraat,50,
50.9724037261,3.01714331634,Sint Jansstraat,51,
50.9723597747,3.01714444058,Sint Jansstraat,53,
50.9728139149,3.01739678407,Sint Jansstraat,54,
50.972365956,3.01727555298,Sint Jansstraat,55,
50.9727127735,3.0173344798,Sint Jansstraat,56,
50.9722897664,3.01725653129,Sint Jansstraat,57,
50.9726742477,3.01767492549,Sint Jansstraat,58,
50.9721609008,3.0172539793,Sint Jansstraat,59,
50.9742043434,3.01531038554,Sint Jansstraat,5A,
50.9741647309,3.01592329231,Sint Jansstraat,6,
50.9726439416,3.0177682151,Sint Jansstraat,60,
50.9721226857,3.0175901402,Sint Jansstraat,61,
50.9725985213,3.01783716264,Sint Jansstraat,62,
50.9725561466,3.0177798576,Sint Jansstraat,64,
50.9719536395,3.01781529736,Sint Jansstraat,65,
50.9725141381,3.01778576682,Sint Jansstraat,66,
50.9718957705,3.0179354378,Sint Jansstraat,67,
50.9724534485,3.01784817647,Sint Jansstraat,68,
50.971566669,3.01794733724,Sint Jansstraat,69,
50.9741220841,3.01527957961,Sint Jansstraat,7,
50.9723573392,3.01791089417,Sint Jansstraat,70,
50.9717449851,3.01813016367,Sint Jansstraat,71,
50.9723715792,3.01808620257,Sint Jansstraat,72,
50.9716321437,3.01820774358,Sint Jansstraat,73,
50.972164725,3.01808803025,Sint Jansstraat,74,
50.9714317345,3.01819144337,Sint Jansstraat,75,
50.9720718012,3.01866328312,Sint Jansstraat,76,
50.9719141947,3.01863193624,Sint Jansstraat,78,
50.9714059658,3.01839025629,Sint Jansstraat,79,
50.9741005331,3.0159463622,Sint Jansstraat,8,
50.9718827918,3.01892745761,Sint Jansstraat,80,
50.9712846056,3.018469789,Sint Jansstraat,81,
50.9712657341,3.01865857739,Sint Jansstraat,85,
50.9715204673,3.01944466901,Sint Jansstraat,86,
50.9712466565,3.01882159822,Sint Jansstraat,87,
50.9740619514,3.01527305568,Sint Jansstraat,9,
50.9711093322,3.02026871039,Sint Jansstraat,90,
50.970923221,3.01936659033,Sint Jansstraat,91,
50.9711117969,3.02074266789,Sint Jansstraat,92,
50.9710299783,3.02100915917,Sint Jansstraat,94,
50.970775167,3.01941556125,Sint Jansstraat,95,
50.9709080141,3.02124803951,Sint Jansstraat,96,
50.9707122353,3.01954908479,Sint Jansstraat,97,
50.9705663023,3.02096751988,Sint Jansstraat,98,
50.9706418783,3.01965448549,Sint Jansstraat,99,
50.9740436597,3.01537112944,Sint Jansstraat,9A,
50.9697908,3.0222304,Sint Jansstraat,110a,Address present in OSM. Not found in CRAB
50.9697908,3.0222304,Sint Jansstraat,110a,Address present in OSM. Not found in CRAB
